reseña,calificación,fuente,nombre,fecha
muy sabroso a precios muy razonables,5,google_places_api,soda la chinita,2019-08-08
las salsas son únicas en su sabor,5,google_places_api,soda la chinita,2026-06-03
comida muy rica bastante limpio y cómodo,5,google_places_api,soda la chinita,2019-06-15
la mejor mayonesa casera excelente para los acompañamientos best home made mayo great side,5,google_places_api,soda la chinita,2025-05-30
ojo es mejor pedir para llevar pero si comen en el lugar es mejor agarrar las mesas de afuera y lo más afuera posible cuando la cocinera hace cantonés le pega unos cañazos al wok hasta se escuchan en la otra esquina de la cuadra es medio incómodo comer así si les tengo que decir los combos son muy buenos el combo 1 es el de la foto ambos platos la porción es grande trae bastantes acompañamientos todos con un muy buen sabor buena cocción y los materiales se sienten bien el wonton si me decepcionó solo son como picaritas sin nada adentro la atención fue muy buena y los precios son muy buenos considerando la cantidad y calidad de la comida,4,google_places_api,soda al toque,2021-11-12
excelente comida recomendado para una escapada en el movido ambiente de san pedro un local tranquilo y fresco con mesas cómodas las porciones de las pupusas son adecuadas y la mega pupusa es efectivamente mega si son de poco comer alcanza para dos se recomiendan los refrescos naturales que disponen antes que las bebidas gaseosas le dan un gusto más local a la comida,5,google_places_api,soda al toque,2023-02-04
excelente lugar muy buena atención y la comida riquísima,5,google_places_api,soda al toque,2023-08-14
buen precio comida la comida 7 5 de 10 la cantidad buena en presentación regular y en empaque pésimo se pedio unos tacos grandes se entregó en vuelto en plástico por el tamaño del producto al querer comerlo es muy incómodo la carne buen peso pero sencilla prefiero menor cantidad y mejor calidad en este caso,4,google_places_api,soda el divino niño,2026-05-19
muy amable las chicas que atienden y el lugar es pequeñito pero limpio y ordenado y la comida rica precios accesibles,4,google_places_api,soda el divino niño,2025-03-12
buen sabor servicio un poquito lento,4,google_places_api,soda el divino niño,2024-05-07
no se fijan que el repartidor cuando recoje el pedido le de salida y lamentablemente se lo roban como fue mi caso hoy,1,google_places_api,soda el divino niño,2025-09-15
la hamburguesa muy buena la empana bastante grande el lápiz muy bien vale la pena darse la vueltilla,4,google_places_api,soda el divino niño,2025-04-01
increíble que tomen 45 minutos alistando un taco y un sándwich cuando la soda no estaba llena los presentes coincidíamos en que es inaceptable el tiempo de espera con respecto a la calidad de la comida también considero que los súper tacos son pequeños comparados con el estándar de otras sodas en la misma zona deberían llamarlos mini tacos,1,google_places_api,soda la casita,2024-12-28
realice mi pedido y le pusieron un nombre completamente diferente a mi orden pregunté porque tardaron demasiado y me di cuenta de su error lo que no me gustó es que la comida estaba completamente fría y las papas parecía que tenía dos días de realizadas,1,google_places_api,soda la casita,2026-07-06
excelente la comida pero pedimos para llevar con 2horas de antelación y no tenían listo el pedido a la hora que se pactó,5,google_places_api,soda la casita,2026-06-12
sirven muy rápido ambiente tranquilo y agradable excelente atención la comida es muy buena sirven mucho y los precios geniales,5,google_places_api,soda la casita,2024-12-29
me parece que se bajo la calidad de los productos compre lápiz especiales y me los entregaron sencillos y lo único que traen es carne por decir que traía y salsa el pan muy tostado y tras de eso el pedido que no era no me devolví por tiempo espero que tomen en cuenta el comentario y no bajen más la calidad,3,google_places_api,soda la casita,2025-09-26
yo no sé si fue un mal día para ir pero había una muchacha atendiendo pero re mal le pedimos 4 cosas y se equivocó con 3 contestaba entre los dientes y 0 amabilidad la comida estaba bien nada del otro mundo el baño súper sucio el lavamanos también sin servilletas en las mesas muy descuidado todo,2,google_places_api,soda el cacheton,2026-05-28
100 recomendado atención 10 de 10 y los platillos ni se digan las papas supremas y las pupusas salvadoreñas estaban deliciosos lo acompañamos con una crema con helado y un milshake de fresa si pasan por la zona y desean algo para disfrutar los invito a esta ventanita en paraíso,5,google_places_api,soda el cacheton,2025-07-01
es un rincón acogedor en cartago para ir por un almuerzo desayunar o picar algo de comida rápida el local es una cochera convertida de manera ingeniosa en un espacio para ingerir alimentos conversar con amigos o leer con una taza de café en esta soda hay dos mesas para cuatro personas cada una los asientos son bancas muy cómodas además hay tres barras una se extiende a lo largo de una pared y da cabida a ocho comensales otra da a la acera y es para cuatro personas finalmente la más pequeña es para dos y da a la cocina el menú de este pequeño restaurante es variado pues ofrecen casados hamburguesas gallos papas doraditas enyucados y más los precios son muy accesibles por ejemplo un casado con fresco vale 3 500 colones la decoración es rustica las barras y sus correspondientes bancos son de madera sin pintar el piso es de concreto sin cerámica hay decoración con plantas naturales y artificiales que hacen que la vista y el ambiente sean atractivos la atención es muy buena tratan con mucha amabilidad y respeto a los clientes la comida tiene muy buen sabor se puede pagar por sinpe no aceptan tarjeta no hay parqueo se debe dejar el carro en la orilla de la acera dado que este negocio se ubica sobre carretera a agua caliente pasa mucho vehículo en general y mucho vehículo pesado en particular esto genera mucho ruido como el local es abierto el ruido es más notorio que en otros locales del vecindario a pesar de esto último lo recomiendo,4,google_places_api,soda el cacheton,2022-06-17
la verdad la hamburguesa estaba bastante grande el sabor de la torta era muy rico pero no me convenció tanto porque el sabor rico de la torta se perdía con el montón de ingredientes adicionales con ello no digo que estuviera fea porque para nada la verdad si estuvo rica pero si escogería mejor los ingredientes adicionales para hacer que el sabor de la torta se complemente por otro lado uno de mis amigos compró el cono de chicharrón que realmente estaba muy bueno el sábor del chicharrón era perfecto la verdad lo recomiendo por la cantidad y sabor con relación al precio me parecen bastante buenos,4,google_places_api,soda el cacheton,2024-04-08
la comida es deliciosa y los precios no son exageradamente caros pero es una lástima lo que se tardan en sacar la comida la espera es demasiado,4,google_places_api,soda el cacheton,2026-05-13
quisiera dejar una crítica constructiva sobre una experiencia reciente cuando realicé mi pedido me indicaron que tenían una demanda muy alta algo que comprendí perfectamente sin embargo al recibir la orden hubo varios inconvenientes el san agustín venía sin las papas incluidas en el combo y también faltó un extra de salsa de queso que había sido cobrado además pedimos dos súper tacos con papas y varias de las papas venían crudas entiendo que los errores pueden ocurrir especialmente cuando hay mucho trabajo por lo que inicialmente me comuniqué de manera respetuosa para informar la situación me indicaron que realizarían la devolución correspondiente al extra y a la diferencia del combo pero después de eso no recibí más respuesta ni seguimiento lo que más me decepcionó no fue el error en el pedido sino la falta de respuesta posterior hemos comprado en varias ocasiones y nunca habíamos tenido problemas de hecho es la primera vez que nos ocurre algo así sin embargo honestamente ha sido la peor experiencia que hemos tenido con el restaurante comparto esta opinión con respeto y con la intención de que puedan mejorar tanto el control de calidad de los pedidos como la atención al cliente cuando surge algún inconveniente,2,google_places_api,soda la rancherita,2026-06-06
muy lento el servicio creo que reciben más pedidos de los que pueden sacar la comida dentro de lo normal,3,google_places_api,soda la rancherita,2026-04-25
el lugar es agradable y el tiempo de preparación de los alimentos es aceptable sin embargo no recomiendo las hamburguesas ya que las tortas de carne son demasiado duras y el sabor no es agradable los demás platillos son bastante comunes y no ofrecen nada extraordinario en cuanto a sabor pero son aceptables,3,google_places_api,soda la rancherita,2024-06-08
buena comida fresca rápida buen servicio,5,google_places_api,la soda,2019-06-03
excelente atención precios muy competitivos y el sabor de las cosas increible y las papas naturales únicas invitados a volver,5,google_places_api,la soda,2022-02-20
buenos el arroz o el chopsuey y el lugar está remodelado,2,google_places_api,la soda,2024-01-02
excelente comida,5,google_places_api,la soda,2022-06-13
mi experiencia con mi familia nos dirigíamos a comprar hamburguesas a otro lugar pero el destino nos hizo cambiar de opinión y probar su local y servicio la experiencia fue más de lo que esperábamos de verdad les recomendamos visitarlos y probar sus productos y servicio son una empresa familiar y esperamos que pronto más clientes los conozcan y salgan satisfechos éxitos y bendiciones,5,google_places_api,soda el antojito,2024-08-18
